1f9e7549a1447331674c49c3dca7279c,0
c63a1e56a6033c4b5215484149c46dff,1
1557288c77bb37350b849b4c8a5552d3,1
a2eae780d542ec80f47bef982e2e437a,1
ce706f31655b312808f2ce9f701ec8a7,1
2a6837516bfd5ff94e454fdd771316f9,1
01790cfbb2c6d8600a77c3ab0c6f877e,0
6bbe82830e45155e07e95fbde154acd4,1
9fa3fcc35f9d575411089cf23666ff37,1
4b85cf9e60bc5df1c98ea737b638ec42,1
d746053d2caa6ef83a891b553fd6f199,1
2de2e8596b7d0010ad9983b7b6f6271f,1
c7183e2beee84c7e65db3688ec460f39,1
208e085a53bd95245858d98d84976037,1
0c2770420c3c21d131b73f7a6c9d421d,0
e56f1b01f630e9d7715f615a0fb5a87d,0
cfa83dba7bc0ab4fd9822a29df0b50e3,0
4980cfd8b3fed9fae63737468b297065,1
667ef917e2263e383722a648143f123c,1
49f08d5ec38e9270b17454639aaf5b2b,1
7835a012c1e1f3b0481d1cdcabc75e19,1
077dbc227c6234d572ee3e8e9f858fac,1
fbae2bced8eee0bca32e712efeb16bd1,1
9ddf735bcb3f587e13c7a29829b114d0,1
46f76d29a8742c79cbc11c680708e115,1
2f27b59ed06b021a571070eed2981618,0
419135f18a483397e327bb2027bcc3ec,1
b2c071131773ff930eb65b943a259579,0
945c640a20136010a058c9b4585ee47d,0
eacc4ea5aed4f6f79969b3feb4a37f44,0
f8a8c631c37f5d5dde181d99bc78744f,1
403c1329fb1ae3c989df711fd6191559,0
419ff803a84aa90ad6c47c6339c54a98,1
64a9cf2158c27f709aed85258d342dc3,1
942fa60f054c52f94adffa27273c08df,0
0cc045c4f528b6a8fde0bc638d5fa0b8,1
5fb34ba3144abe37ffa7d38902557424,1
2681bed251d0a4c40390db33188104b1,1
bc6515bbc873cb41a171ff0a6a3d1b9f,1
fa52279e88d5510ea6c4eaec3b100c00,0
082ab588814f51bf225999c537daeb39,1
622cb93913b58dc7a9a632f0d8192b79,1
921761919f1162056382c8a8d6c6894e,1
3b53ecfb89cb13b80b11ca71f56774e0,1
c6e8fdcf2a8451efb7ca1c819fca1726,1
0b3d35bd3e05517e3d9aac361a766402,0
8614b47e58edab504f59bef0852ae011,1
5046cff6790558e9c1b05a2d1c1b619a,1
9eeabc1590f33c268b9c38ebf7d2366d,1
e8df599a02c4f81606a595152293ab43,1
3de01e4082e5a7f606adc2392d04f0c6,1
120057258ce23b46581a62362afce45d,1
4540bbf07da127e7f3ba4198173fb59e,1
84f15deaa7bed51beab47fac5f19593a,0
5292a48d89dc2193d13ee91f3b28a708,1
40d812826e72aaf4d0e501c977d5f016,1
64ef0c6be47560cf192c4bbf6155fa5e,0
9f925e3c87662a00c7ed835f57e649bf,1
a2660193a889a21bb5e05a643ffa53cb,0
81978013804bf07849aea7630c39aa07,1
9f1075f045a9342446595507b5f791d3,1
14776f49fbc786b965a669672378eee6,1
8367f5004d9341ee3ca7d90ab6594785,1
61f64ae4c17916eb0232b39feeb841a5,1
8bf862ca25d45c28a4773fa24ac9b2fd,0
4540edbc9480868203fe4cc80983c239,1
6761e07aedda8445b366a8def3e64eb6,1
22cd021bc38d4db5d0d08a7d039975eb,1
c3cdfe9ba47d373f155f871ea1385155,1
3cae9f1137cad5efe18f944d5bba1ac8,1
34fdbe10bb45e5b857dacaf1ec4a1846,1
aa2608b8e3ee50570b0feacc13e0c2e0,1
fa3f4113b46e8917fd68353887ecaf49,1
9618ebc6e96c9598c88583d78c5fa37f,1
545aa91ee9288f1f903428be5263c5eb,0
84cf334b020e4a02a30e1d038eb36824,0
94606b12b27103d5dfcb35eb88a016da,1
deafae698900c4d749d779578334858a,1
79b7abd86f05fcafcbc99ba49c17d3fc,1
2e379942fc556e1218fa92a5e28da8f7,1
65c7199a1c012c8e707d9a37322310bd,1
4edea986e47c420050999b850b3179ee,1
93992a0b451e91f365962601e98fde9b,1
3c32109460b4f5dc37d2019cb57a7d35,1
be5bd7c997eb9a456b321328232bb1a7,0
3e8ff31e4b582c927c54b945b3121c08,1
c0e1a85ab1860bfbbaf42849d6776ee4,1
cd83773194585108f46cbb75b9282807,1
f383fd4151bbd08514c275f022c927d2,1
b20cf0fcca332071d118e8a5978bef1d,0
8ebed65243381a822f006f8253392414,0
e2180efce5721d1d8a181d21da6a6502,0
9a6c4ef77e4e3d33a73033b3f8a0f1ef,1
65319280c9e59b99c2da2bd5717e7255,1
d1707b3a63da03c0ad35849eb3ec9566,1
3c922bc0c7129052163abc4f438b1de1,1
617f4d338606f1b095899be298e3e3db,1
9849385140981219f22f98c56902b82e,1
d114365ad3fff5ff75da3b5012262fe2,1
e7e3f2a787ccef6db29600dfc0b8b928,1
cb7ba56a977beec87bb259216d2903f6,1
b77bdd78a2424b0ee2174d5d2719c49b,1
bcb56dec331d41ba90a42b8a1b97f8c8,1
99b023462505955a8b6d061bddd53426,1
4ebc32c09256595fa173497f7b3db7a9,1
c583747f0638c97e5423e2a547274f93,1
713e3d192bd6a93f74c9da91bb67b3c8,1
840570b36dbbf07713ee97f3d97a38ff,1
b6191d57a42169d7fc87e26b4f0e61af,1
8a16c74f9d1f32d594a14de2ab62b790,1
6cfb172484daab1decba19bcbc745ca9,1
e709cb2715df7a29854a24d79abf6942,1
70426cd65876de36f4a8f23604743701,0
5ef4a5fb08a4e92fda8eb4a3e45395bd,0
51211bfd7f30bc81b60ad26ded47b68c,1
27e883ea8ef55ac471471bed4299f01e,0
5a8f6c10294f27629dbdca15e2d1341b,0
aa2c6f80d6b2784b06489d232c0e7cb7,0
234ca48af93aca004982fc4bdbfeff56,0
6f8575942571ba5539daa924bb52f83a,0
b178d892483451ce86edee8bbd9799e1,1
9a925b8330045aff7787cf267bb3c3a7,1
b8fe0c52b61e8f50dfa00be8c70a5697,1
b1c032700da18acf73de9a2586dceab2,1
f19e3c8d5d133a34be8534d27bea79ee,1
fa2e5b748135748da993b868fbd9c0e8,0
6a27b05c994ca74ebc87cc2300d664b1,1
fc286dd6a2e1e23eb7b1f4306d936e90,0
f18a1bbd50da6bd8f205b73b880c8027,1
d41884d371d34ae30a2eef56c28b4d02,0
e20f21cabe3ad301b040606ba7175f77,0
1e01fb65df773bed50341b33cb12e67e,1
ca14e079094a19bce1ae2735e35a9052,0
75fc88ecb298a8c8880c6831caeb5cb1,1
3c459efa20417bd213e96ade0db85212,1
e8b85034e674a6d79597b9846e747772,1
b628432edfac6af1f8ca92345e03e292,1
8ec49793323de8834868f43cf06cb266,1
3efc12823e03da163a02506ce6eecd75,1
f59904360c35b932f2583dcd85765c8e,0
9fb8c0c121904d60216487b8daa69d15,1
bd55367bd8afbeaef532fdd9028a4f7b,1
80a6e74a1ad959d2db766e20d1620b3a,1
cc4aa42452bbf20e906cc6eb08a59eb0,1
6638373439ec194078e3e6867a68e936,0
0cc9fc7f24baf15588f438668d1eb27b,0
b9f6491da87fc128005e9de20ad7eace,1
5b45a40f5ed1af9a7b367695ed675f57,0
c70cd87fdb00bba7c1bd6cb3d0f94eb6,0
c34d6928f21061cb5491761cdca6ee10,1
efb52f50fd8904470989716af1f91499,0
03bc3c8dcb8f04b4a0c84b0ae093ff44,1
c3861c63d9dc223ef229ce70398915d0,0
573bb9ebe60a259c6e0a890a74fa5a9e,0
9ddb001f64cf46e1e04a50ba702abc43,1
3e8a2f5b91762ef6c019ee3a69bf43da,1
0453ec9a72dbfaabfd4b755713a6a27a,0
e7e050e2973020bc216b913ba6c0699e,0
46067aced6b0578e68a040de46307d8b,1
6f147cbbe0610b352a7bba5063b51b54,1
6f6c237083d3e70451319abccfb9e62e,1
a61929900a4955ea12019fe156153b95,1
973557d5a282b56836dd8b18892898f4,1
189537e8fe3fb32789e78378dcc877e3,0
85f77f6b739549683d0e3ab5faf7cd27,1
96ded0ea0be1f9de06933068aa893c55,0
54ac2e6ab4a87db570e19c41edf7fdf2,0
cbb76a34ae94db6aed66aea1dc384f02,1
b9099ab2aef42aaf7f36692c99650297,0
e411c1133159b3aff478d0ad11bc655b,1
cc90869d998c4932f6301a7940f55408,1
050493b4f29b0b1ec7eecf54c8eb25b9,1
b656ca1173e99cf3853643bdc55cb8a1,1
c83548d55197503e5143a4f2de0f1a1e,1
14880dcf11fe2ecf351d1f8d697eb386,1
c8624dd6da39acd27100ca9f5bd21d77,0
958873f5d164da48f14c46e968eeeed4,0
dc22d4c0bed7df519c42e33b2628f58d,0
cbec8cce3bb8e793f1dd44aa28d287a9,1
c500dca393b82abcedf35104c3624570,1
fb47239a73be675660a851399a615adb,1
6ee808b91bd743992ae4c470c5b8f788,0
a3fbce9ece17d8385cd0d7a96d1e0439,1
cca4bf368e6d8ea762e4269ad32257e2,1
5d5ab3e11c23b54782a332ae2e018670,1
751080d0b076376eba21cd8f725b076c,0
c00d177b1e82a91da6437f2eb5f643f4,0
8472bedbef010d646cb04e8aaad74c3e,1
82a75ad92a79287c5b68718d5aab8b71,0
8d3ff677c4425ccbbdb64ddeed02c7f3,1
995c169f6b88ba55db4306fe1e5fa4d1,1
1e49c1912431ebdfc783c460c588af51,0
43d63afbd8df0b0886603e3bc627e91f,0
727aa85b042d4f83bd53e6a23012b846,1
4ba84f6391e49c6c72f676dd27671008,1
891217a60323a5d45581147b656bc90e,1
976e86e1dcabdfd5510303e92826ade9,1
79391c7f3a89e7a9f160a25078944d7a,1
902fd004e62c65e4fd922d520ec6e582,0
cbb427009a2b08dc5a48cd91c6ed4afb,1
fda4cd6db46994839f6bcfa6ba7b3d3d,1
8567b3aec196c15e7c773ce33138c345,1
36885c52425882cc015a61dadc97ac5b,1
2ac07bf8531107eb5922357af8c5242a,0
55ab33988c21871ecdf5d2b5ec4e52e6,1
63e82fe15c8a21ed816c4f8eeab9c9e9,1
df180313543e2a1a9c31ae49a0fb16be,0
7497dcde0a408368ab20353422b3ef90,0
84f69df3333e01c15cdab7c401e4456d,0
15457c0666d768e25095644b6b515966,0
f1302da17e3ee7cb73b43e2255358a95,1
3c93c48ac8e43e322a595a35806553de,0
62092d967bf0ef931ee7206b3a54b2b8,0
eb967ff86476aafcc9fa1dbac1387531,0
fb06f40dd26d83af84340349daee8589,1
c68fc72b09e51e4fbde8edb738036ee0,1
97762c98092b9880ff8a06dc1801690c,1
b9280790ed58987ab2af68537ad18d6d,0
6c92c4169853e3ea977782d0e218c254,0
0c65793e6ed2ba61d817ce060a969498,1
279a71fb85305b2150ace99326e4674e,1
d3edc75a78b597cfbc5570a856374f8d,1
00907bdb1f0117436363a444c230e4b5,0
891c534855f01848071beff33cfe6a49,1
ee254937a538f7ebbc08afc8e7731503,1
f9d1f7aba7fe537d73da52ebdbf543d6,1
6f22fd4243cd5518e8b3d1743f1c6adc,1
6e49d9f37d34b5546e876d22f70a0226,0
c40cbc4dcdc8ce88c4b932f08df28c2e,1
82c602fa0fd5d7b371a8dd196d73e986,1
093cbdb07acc56ece622811e4abc556a,1
14275203638ba908bbd55735e26dce26,1
d88d6bdcf86e548e374c56d46038c51a,0
08e7f84f3d19a84ea3e5e288d8c0c775,0
53c1e20465035ea98d41c1a0017a95c8,1
1dda036b437ef1224a884d41dc321893,1
748215f64d81472851847cad72c45026,0
589d3ee23163fdfd894a2e4ba9e9f3e6,0
69471f39d68f1d3152d1fdca705aba41,1
a1b38a9460297115c63575293479bffa,1
7314a7aba111624414f88f30ad259403,1
bdb25b87d17537646bd4a8bf9e88579e,1
a3b4afa503657e7a327934ddd231887e,0
615e8b96086e960601fe1640c6853f0e,1
e095eae60067d3cbce0c128c9320c1cc,0
ceefe1f0dbfeac6253197c83ebc50815,0
a36d2f22ad9a35593f5c1ff9b6cd0d58,1
20609a83ff2e58db097dec65784fb82c,0
7c2a9696e8feae3fdd4d2a71a2359019,0
42d038e72116493e08d89c65fed48196,0
21c9bb97df009b17a7b04aabd3c3712e,0
a0b4d35da33b3bbcef72a760afe0210f,1
f960c51573412d6fb97f9773a8094453,1
bbad75d4163296b8b7b27f5458ed7f0a,0
4b522b474bf5e1cbcfc505095a2ba83a,0
1040db3b22245b51c7b171d5e71307d9,1
a1332525587cce6f29bce587bc1615ff,0
f2235a8b036113de1d6e26dc6449e6e1,1
97dc9b0bbc3f1f142ba78804560b675f,1
7ec5d6f027fe489c84ef266614a38fb9,1
9b66915c62c97c5603bd18a730d69d0f,1
bba5e4939ae463f9936a8541dcecb818,1
ae7aa57c3977ceee0402868e52a043db,1
8c3ae64ee68d1430beb963b8ac7d3e05,0
97605cd9dcedc3bade539d874e45531e,1
5b896a4c7b3652ca712782145964ee52,1
15af9313fba274ba512885d8ffe3f1e8,1
b69f5d9dc0b6cfc97f463650507f53cc,1
328b43df6a42919240072804b99d8bd1,0
282c658fe53ffa43b5f423b84f0f455e,0
8ed0c6a2850ac224f7869fd4b2bc8ce9,1
d9f33d84d310f1a2f6e25cb25aaec941,0
fc756d2bf7e960e32717851acfd8618d,1
b31792b702be38a4b84330917b5bd029,1
b929b41b0362713822f2859dac2e87f3,0
0444d64a83f14fdc43d8af7932543da5,0
ced7c64fd35918b1844a9d53044aaddb,1
15c4fc341d735f9ea8427f918d3f5422,0
933c00de97d80ab737f021e04c561d4f,0
188a4d47884b9fbaba5ff7160f3a99bc,0
f5fe3123cc1423db1bf0ab23d87cb883,1
caf21056324a433b8d8fc905b59314f1,0
d911b4ab16cba6ac0696761fa551e059,1
e3570f48de87fa07fb9c582f8cb5b752,1
f50a82f84b8bef8235f2b8aa3e5160b2,0
e33d772d43f242a2776f3e2d0472f8dd,0
e3de81d650a194dfaf5f6cca49feca7e,0
c7dff24b6b2f64aaf80fb8e3ed7887df,0
8cdd673fef2955b125ba67794f58be32,1
3ed7a7981fb17b203db0c41cbf19c629,1
23cab773eb0e15a9de005d7d0a96b9b7,1
3221db57ab2e63e89054e7fdaf1ec0c3,1
d5e0248eedf38421b33a7fb92449b8a4,0
827f27f6914d092ad49e47c042459436,0
a289781edcdf52afd762a1fcaf305a5a,0
b95cfd2613011953795ff8a1acfcc5d7,0
51b7b2990efe4c83480407f230b3a138,1
a653d960035c83aea8cf73f84e1ca946,1
9d3e603940b2db394c21a1b3205dcec4,1
dc798761f6016bb7be05809b7c4b422e,1
2a03f36ee23ce662149be28a4d06590e,1
79a799dd4875d82d0037f9dda43b80cf,1
3c3bb83a874674c78f19e767b5f5a7ea,0
02d657993823cf60089f1f14ebd157a6,0
603397bf65dcddbc01a95120c6f770eb,0
1dfe6852894b523163dab8c32f6ebd9f,0
62358aa6867b0509324e0b852ee0ced1,1
8150eb63a86d1a397f3219291c57a6cd,1
3ae8bed4a009a73f3b50dfe637fc3e4a,1
2ad1e73d7364cd78f314cc21ac381277,1
a6b137d33a9be7b29015ecc673c3bdce,0
8d036fed8fe9c9ccb0b08ec1ba93c52c,0
b3c0545d8bdbd5cd9c4c5cbd4d070d2a,0
3de5683dd3ee17eb01ea0868d333dc45,1
dff5be12ae0e2670ae1e927416184665,1
baa23f0f424f5f62f9e819dee6dc16a3,1
a7fef5001640b51187720c84e2af6e0d,1
6c1e677f9b9f63bb3d2969a9eb4a95cb,1
b2418881ea82875d7c86b43c4d4f6fe1,1
c51a59349a23c38352bea0a7c230e793,1
72d29d252e001fa050b87f32bede1316,1
03d2d81a50d6f66059b5606e86ece45c,1
a4bb953fe7eb9f1c9622db1f9925386c,1
1f717b6df3055a79d5873c8662b3254e,0
0f6aba94c0ac38408f7387e906c5ecba,1
7e641c141f520ee315aded4a376954f3,0
a63662967370c52e93369b1e284e1bd5,0
73b8d6257f1c7f9090e08fc65ad53081,1
fa00a62adf71f5cfa27a836d16d39731,0
06f6bf3464dcf3623cba836c52b6e2dc,1
4a35bf55d557adb5ec944f7acb64ba6a,1
b17b55b032ba24983b8078a94e58d504,1
b6de7758d65a8a3f8e157183994b813d,1
3ea49ca0a01e26e718c34d4e3a54aea2,1
5e1f474dbad83f46f0b2925d646a16e3,0
4b8ce07cee7414ee5c95caffca7b45ee,1
e250a8353b1991b48bf640de66b28306,1
9453d1b683ce3119232b6c09cabc9f14,1
78e5a6490861871ffd8a35078a81da09,1
c0c47b20d4a0acf33130efd241dcecb7,0
7ef07a7734070e6b388792f88526f7dd,1
3c22299600e00d5aa1be679356961251,0
c04fb537e501976908ef09bc3d3538ee,1
06c19dca4a85a567510cee61610170c2,0
876ea770b9a46f5e53e13a39a306ddd5,1
ceaa8e2c0da83dbf74e5396f3921adba,1
e88d6fcf3fe1a7fef27bb9a7686ad0eb,0
c141a0e253942b1366a5617cecd81373,0
ed95b96f642c145740ca90505f8c863a,1
6649f4753715ecdd23f5bfbd99fb7e79,1
f20a23ef1cfbf81957bef55ffa187297,1
2b7fc7cf157cb2ec590071ba0a256aad,0
dd503530482edac99f5c9651ce78e366,0
82e9867692840f7cc914f152ea524b32,1
a453bc7ac9ce9e1c22ed23ae027397d9,0
1b7f31cb23c6de4b6ce21cc21ca74655,0
bdcfbb2596b3debfe3030934e0206278,0
e154304e0add4a5d83ef6eaa01fe8b3c,0
7258f56341c3096648b3e23c27ce8557,1
c4823de0ee8df6b26ba8a4b28a81797b,1
c8a9c63d9311e1e8ae0176c8dc5dadeb,0
645c79c72ab9a2956be9d1b2045390ce,1
e4a0820137cac354cf1846c70535b88a,1
a730e4914ac3558f763b4fb14ea1ef73,0
1d07aede560628b9688b43d0fffb25f8,0
896fe78cc426e15d33329ddc56ea692b,1
b7c963983c92296b93f19ed6ec33c1ba,0
f89c2852c1d5aee300b21adc51edec43,1
37f5f9fa26e0bb9503b58b8be7ec2bfc,1
931acabd55ad09a632b64639ef4c6d5b,0
7ba26ceff8287615da5b55925662adbd,0
60dc601abe0e8dc31b637a7620a5272d,0
8da42a5a5420c08565f7a841f61becf4,1
4c5a07ec0ed32a1c81029afca26c45a5,1
b6f3a43729066bbaa75a8a67fe6bbf95,1
ffa6b9916c69802f71f13852a4d231c0,1
cfa14c609a7f987760d156d93d286f7e,0
050baa841695f3aee4dc0360190b85cb,0
c92da98df2a3dcdd41c927e29900b6ef,1
0742b7c20e14fc0b9390fd5aafef6442,0
ca132166fef45e17034830244978c225,1
6a0caa5faf00bb825d57af73fea85085,1
4a5e2a01539f4b8d24cf3a5e40021950,1
65dacf7ac84490d3c53968f2c66cf36c,0
c27a76b9475e0325ad07c878644ba60c,1
31586e96af135b9053216e3ac40971bb,1
d54991cfc49abd7972fcd39adfc73832,1
ac617396d39ac29b09e52c01608f993f,1
ebcbad5f1f49f4d8c78d234c9a3c5e13,1
0233c877c1556b157360bc1a67e46558,1
ca6ae41d9f22564a3c1ed897e2820704,0
c216a8261911275efe03260cfb9e151d,0
2bd330e9dee5f26322a281649e312ea5,1
74908bd4065d57d14dc7b83425ce5ed3,1
531f2ef15984c995ea05001d0d840ff4,1
08000fafa1009120765598f98d7b250b,1
007ed9e6d0acfc5378d159c105bd012c,1
1fff5e5be97bf93aee6563570f816fb0,0
22ec24d7a3006917519b27c2541d9cfc,1
d6c70c2a49765d5a459297acf4a7f949,0
d333b92a456645999c21899e279a5d3d,1
2176e2376035b2492f3b3a5c17095e04,1
82698b35f35a8d06b72a883fc84695b9,1
ad79ae8ff1a82abad88c635789120f05,1
b12c365ed3c32ff6b5284762c2a739cc,1
8b9425bade9d404e9157af3daafe286d,0
96332c41899240c0fd2d07ab69e61338,1
5280f21cd96ddc53dc3dec29dcce20f4,1
5d86d2696baba8f5e87081aebb0288ad,1
174f2461e0b3dfc22255400009727bb4,1
7fdb324d20cc28097e7b69e104ad7be2,1
2a57da41f2ace5eeb5353f879d654493,1
6a470c695891ee7c76b59c9c5e52a03c,1
6f3761cceb0220158f47d2b311f5f04b,1
77764cbf35087aaf27f3317692b676ea,1
b46d88568a5f5ba67c62199825e057cb,0
bdb486f4dd86a11bd413b6a81b9b67e6,1
085da6ffb5f90cc70fb22ea96b1c9fe3,1
ad230edb0fab80e2e130089a58f3e93a,1
24d5a459e64f441c7d64ca2f04ddf291,1
d03906d0f64578d78a2853c70ddbd083,1
4631a9f7f8a4a8fa9c4ed96db8abd04a,1
1eab88682467ab3b26c3b3f3d0a6e0ad,0
d82c404ff675a97802cc16eeb95b68d8,1
ea6603d92415fd1bdb67333a26a9a96c,1
ad79060820bf73cba2fe5e3f651880f3,1
b05b398af0b7cfec4e38aa30900c62a2,1
92ac7c477c3b03904e376b009892542e,0
4c7dc774cd5775197e6ae345f3720dc4,1
9c8a85f06d64e12eb222bf932ba978b4,1
dc0a5146eae5e23f6dd6cceb93bd0889,1
f08b5cc5ef249ecdb8144c60d4c53979,0
275a37ed808d352b43aef136c9f9e032,1
5f8bc53c6c282af44e10e0cb716a12d2,1
55d76dd6c5738a16c5fb7f7b89099eb7,1
20c1415ebc6d6f84ea0fc32439ce405d,1
c2e6e8c7c69afc5dc3bfdf4584df0e26,0
ad925f43e4c170280153c7c0b010cc88,1
0a5e6b446e988e8916aaa66417be9ea0,0
69efdf7e71cce6c9111e3e5eda54b54b,1
30c77fcb5cfe394e2f6d6a35462a796e,1
08c2f5fd502ee1883c647942b8649c22,0
556f6a53412d20b81837f2987eaa64cd,0
513790674aaefa1c6ee2a00ac86042fe,1
c5d0fb9299c61e0e4c4811a7d3adec0e,0
ab962122fd1084f89933f8ef87e568b6,1
2a9c45329c5562055ff440e01106ca63,1
046df7b075d20954de495239e4cd758c,1
d669cf0445190e3b99678f6117c10f44,0
7eabedcf3170a03be5fc8d42a9522e07,1
f35bc9bd2df702851437f07afff208bb,1
b83867cccc41a7fa342611257c88de47,1
cb2214ccb8a46b43f085ccc044791d75,0
72dc2d033690907c3472864554f1575f,1
2e5036cdff3bb957178c8b9dde213924,1
36c4fb9b9eb2810f4ef0a5987349dd15,0
dd716780bc024fe909f4bad2cc394bc8,1
d3fdce7464a8e9494bec59c1f131762a,1
ff727bb6ed4ae7de423598fc27830666,0
fb347792c8cbbeee969f7412aa059611,1
6e848cbeced46a51ae9e22a177d80190,0
e98ac6670ecfd1527b05bf653a410bc3,1
0202f021ceb984d1377bb2510e6f774f,0
ddf988259389a153a3f3d82b5da2e71a,1
dd04bbdd6c950192f7891661040a5247,0
efaf75fc893190125e1719c11a41f6c0,0
2f60c12ce9d143927c7f2e6f6734f578,1
df1d4e2e4e2ebcd146eb297824545090,1
7774676775dc5a1b15abd36b396409d8,1
722db612d3fea8b1cd1576ad4fef5aa7,1
0a7b7254c5ab082eaba9c19eda3b2539,0
a67b9318f0019b5d750355dc4e698975,0
4b2c3a302a2de4d2372804e1cc262821,1
62e926ccefc98e0cc02b93ba3f499b6a,1
8574a2bf6d50a3857860b65e3f5c611f,1
112df787f1af17b69ac98c3f1d0c0e39,1
8b990f570abd0e3c9ea3bae8ef98eb64,1
8d22d489755519d56ec2fe2ed4c409e8,1
a26af0cc71f82554823974702dc4c6ad,1
bf142bbc7ccea645444e32a7f9c3110e,1
3915758b5dc7f58b01fab424a6965a4a,1
719df7665dca4350dd78b3db82029af5,1
7d101037fb01472fffa018f6205d9743,0
4944e72c0a6f5671c8ab50b1bfd14992,1
89da1bfe13a9d6f6e3773342d1c0b661,1
b5ffa002e00ccfcb08f3015f98ae3e13,1
09a1cb8667be4bd9319093a55d3e8c95,1
1ad5ef161843badb02e6672d7737829e,1
d7a9e31f91a3a4c8778c00903bbd59bc,0
d756b4932a36106c5bbbf2f4bf0a8955,1
d05a6957af2b9d8ae82b099c2c2deee5,1
316d32705f839997704daf7d386d7e42,1
9bc7b6f1898039dbea9c509944107494,0
ff268e83057260a89fcb62839abc10d9,0
5b61678fcfbe2fec285536f63a0f259d,1
